time,sim_x,sim_y,sim_z
31234,39.5113120122218,-1.49080945275199,-263.305789504989
31344,39.5102271714287,-1.49076363652352,-263.305868394274
31437,39.5113470344233,-1.49081093184441,-263.305786958267
31547,39.5104937153175,-1.49077489349151,-263.305849011521
31640,39.5107929916266,-1.49078753284384,-263.305827248596
31734,39.5105265684471,-1.49077628096366,-263.305846622721
31844,39.5102816313718,-1.49076593653098,-263.305864434073
31937,39.5111504669057,-1.49080263016186,-263.305801252916
32047,39.5101100983685,-1.4907586921786,-263.30587690756
32140,39.5118674757718,-1.49083291183406,-263.305749110342
32250,39.5101668313505,-1.4907610881811,-263.305872782085
32344,39.5118119841127,-1.49083056827534,-263.305753145282
32437,39.5102407528728,-1.490764210115,-263.30586740659
32547,39.5109713183067,-1.49079506419197,-263.305814280013
32640,39.5106366539698,-1.49078093025423,-263.305838616866
32734,39.510083485867,-1.49075756825373,-263.305878842739
32844,39.5102078916979,-1.49076282228371,-263.30586979624
32937,39.511307928607,-1.49080928029439,-263.305789801854
33047,39.5100883099588,-1.49075777198832,-263.305878491949
33140,39.5118243329885,-1.49083108975737,-263.305752247823
33234,39.5101115669817,-1.49075875420087,-263.305876800757
33344,39.5115879525432,-1.49082110666665,-263.305769437334
33437,39.510308752538,-1.49076708194067,-263.305862461804
33547,39.5107330037947,-1.49078499940418,-263.305831610306
33640,39.510781160051,-1.49078703318761,-263.305828108465
33734,39.5101128756567,-1.49075880946797,-263.305876705596
33859,39.5108845263607,-1.49079139863373,-263.305820592152
33937,39.5103167927746,-1.49076742149851,-263.305861877155
34047,39.5106606839611,-1.49078194509793,-263.305836869467
34140,39.5108075597944,-1.49078814811683,-263.305826188758
34234,39.5101370098672,-1.49075982872362,-263.305874950622
34344,39.5113253107035,-1.49081001439564,-263.305788537411
34437,39.5103648861183,-1.49076945261958,-263.305858379905
34547,39.5104943498369,-1.49077492027021,-263.305848965402
34640,39.5108905874777,-1.49079165462378,-263.305820151033
34734,39.5101476596875,-1.49076027849361,-263.305874176196
34844,39.5112091161748,-1.49080510710232,-263.305796987372
34937,39.5044234740581,-1.48776635279837,-263.306899214878
35031,-22.7335612027559,32.821261741249,-265.556658000341
35140,-39.3861973652141,41.8861567371343,-262.938112363155
35234,-39.3889404573578,41.8876455919952,-262.937559711429
35344,-39.3896719274234,41.8880426082003,-262.937412334485
35437,-39.3890083832431,41.887682459779,-262.937546025806
35547,-39.3896311779641,41.8880204908289,-262.937420544711
35640,-39.389141653351,41.8877547941076,-262.937519174606
35734,-39.3895662147159,41.8879852310609,-262.937433633444
35844,-39.3894968745784,41.8879475956836,-262.937447604368
35937,-39.3891416791994,41.8877548081336,-262.937519169296
36047,-39.3900167706587,41.8882297769328,-262.937342854226
36140,-39.3888981798141,41.8876226452293,-262.937568229442
36234,-39.3900891211747,41.8882690462302,-262.937328276588
36344,-39.3889604626608,41.8876564501684,-262.937555680728
36437,-39.3901267927734,41.8882894930489,-262.937320686554
36547,-39.3892173221114,41.8877958644372,-262.937503928572
36656,-39.3891980531178,41.8877854059093,-262.937507810989
36734,-39.3892807752814,41.8878303045962,-262.937491144302
36844,-39.3890388472115,41.8876989945498,-262.937539887919
36937,-39.3898928107944,41.8881624958965,-262.937367830055
37047,-39.3888734922178,41.8876092456702,-262.937573203457
37140,-39.3906826785767,41.888591208186,-262.937208683076
37234,-39.3888424275395,41.8875923848531,-262.937579462299
37344,-39.3890467538327,41.8877032859851,-262.937538294857
37437,-39.389851358085,41.8881399968361,-262.937376182269
37547,-39.3893575679443,41.8878719849377,-262.937475671665
37640,-39.3894579827555,41.8879264865702,-262.937455440245
37734,-39.3893847202239,41.8878867222456,-262.937470201184
37844,-39.3889839010983,41.8876691717301,-262.937550958375
37937,-39.3900234266354,41.8882333895635,-262.937341513053
38047,-39.3888554762336,41.8875994672271,-262.937576833281
38140,-39.3906716804165,41.8885852387837,-262.93721089916
38234,-39.3888625079621,41.8876032838025,-262.937575416531
38344,-39.388965334225,41.8876590942848,-262.937554699193
38437,-39.3897028425198,41.8880593878255,-262.937406105417
38562,-39.3898080428356,41.8881164868541,-262.937384909556
38640,-39.3893039041434,41.887842858126,-262.937486484045
38750,-39.3901025350247,41.8882763267822,-262.937325573184
38844,-39.3889186444906,41.8876337527384,-262.937564106197
38937,-39.3901713120344,41.8883136565317,-262.937311716167
39047,-39.3888444675967,41.8875934921268,-262.93757905128
39140,-39.3905870090301,41.8885392821627,-262.937227959339
39234,-39.3888890817151,41.8876177071036,-262.937570062495
39344,-39.3888937043409,41.887620216101,-262.937569131102
39437,-39.3902261006108,41.8883433938236,-262.937300676869
39547,-39.3888299880087,41.8875856331137,-262.937581968598
39640,-39.3905763633478,41.8885335040548,-262.937230104347
39734,-39.388888220218,41.8876172395111,-262.937570236072
39844,-39.3888709748204,41.8876078793137,-262.937573710628
39937,-39.3888335060415,41.8875875425766,-262.937581259789
40031,-8.34537547170399,40.6726467468118,-263.088404244578
40140,-0.00127123268331995,40.2619560896686,-262.499549268356
40234,0.000155607795325135,40.2618830352423,-262.499425397924
40359,0.000949597824395299,40.2618423824417,-262.499356464703
40437,0.000644557783640991,40.261858000724,-262.499382948198
40547,0.00101831443371942,40.2618388640929,-262.499350498695
